row,run,allocator,lib,throughput,steady,post_rss,peak_rss,minor_faults,work_ms,tail_ms,remote_live,rounded_live,log
guard_local0,1,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,350964164.365,437436588.782,14548992,14548992,347,3.658,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run1_hz8.log
guard_local0,1,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,255231650.639,671544880.604,25264128,29622272,3518,2.383,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run1_hz3.log
guard_local0,1,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,86043927.684,91113091.049,149651456,149946368,33312,17.561,0.001,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run1_hz4.log
guard_local0,1,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,23124712.296,23456366.913,19005440,19005440,1105,68.212,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run1_mimalloc.log
guard_local0,1,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,463715830.302,564170915.579,20185088,20185088,199,2.836,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run1_tcmalloc.log
guard_local0,1,system,system,244172443.125,283369905.762,1703936,1703936,224,5.646,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run1_system.log
guard_local0,2,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,274804734.061,720806438.243,25247744,29622272,3522,2.220,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run2_hz3.log
guard_local0,2,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,86868156.995,91457905.899,149786624,150077440,33314,17.494,0.001,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run2_hz4.log
guard_local0,2,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,22712357.419,23024085.237,19136512,19136512,1118,69.492,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run2_mimalloc.log
guard_local0,2,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,299943610.601,505037432.743,20185088,20185088,200,3.168,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run2_tcmalloc.log
guard_local0,2,system,system,174826798.544,217134961.185,1703936,1703936,223,7.369,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run2_system.log
guard_local0,2,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,361345923.228,436442989.634,14417920,14417920,349,3.666,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run2_hz8.log
guard_local0,3,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,87456253.425,92281782.423,149676032,149815296,33324,17.338,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run3_hz4.log
guard_local0,3,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,23166299.104,23532617.392,19136512,19136512,1091,67.991,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run3_mimalloc.log
guard_local0,3,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,451472619.032,566321764.913,20054016,20054016,188,2.825,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run3_tcmalloc.log
guard_local0,3,system,system,228101701.995,258844849.853,1703936,1703936,219,6.181,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run3_system.log
guard_local0,3,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,360552898.857,449459917.726,14417920,14417920,348,3.560,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run3_hz8.log
guard_local0,3,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,245614552.171,694726375.504,25239552,29622272,3519,2.303,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run3_hz3.log
guard_local0,4,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,23050385.766,23401247.263,19136512,19136512,1093,68.372,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run4_mimalloc.log
guard_local0,4,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,462362400.227,519613290.799,20316160,20316160,197,3.079,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run4_tcmalloc.log
guard_local0,4,system,system,246811047.016,282886481.721,1572864,1572864,219,5.656,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run4_system.log
guard_local0,4,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,480213118.582,600622695.580,14680064,14680064,348,2.664,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run4_hz8.log
guard_local0,4,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,319338394.714,1078337876.955,24846336,29229056,3527,1.484,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run4_hz3.log
guard_local0,4,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,90363413.977,94960849.126,149422080,149553152,33314,16.849,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run4_hz4.log
guard_local0,5,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,470314761.093,572639294.508,20316160,20316160,197,2.794,0.001,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run5_tcmalloc.log
guard_local0,5,system,system,248555813.052,280073946.524,1572864,1572864,217,5.713,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run5_system.log
guard_local0,5,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,433921839.829,530944437.328,14417920,14417920,348,3.013,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run5_hz8.log
guard_local0,5,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,263615536.511,666013418.505,25272320,29622272,3513,2.402,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run5_hz3.log
guard_local0,5,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,85865253.697,89625621.456,149925888,149946368,33317,17.852,0.001,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run5_hz4.log
guard_local0,5,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,22915073.472,23238602.863,19136512,19136512,1111,68.851,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run5_mimalloc.log
guard_local0,6,system,system,197773490.763,219980014.816,1835008,1835008,219,7.273,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run6_system.log
guard_local0,6,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,350571980.096,451116838.415,14680064,14680064,351,3.547,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run6_hz8.log
guard_local0,6,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,255509340.304,702705195.407,25333760,29622272,3512,2.277,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run6_hz3.log
guard_local0,6,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,85498406.817,88154682.818,149676032,149684224,33324,18.150,0.001,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run6_hz4.log
guard_local0,6,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,23235140.757,23558449.286,19136512,19136512,1106,67.916,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run6_mimalloc.log
guard_local0,6,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,299609926.601,353667521.142,19922944,19922944,195,4.524,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run6_tcmalloc.log
guard_local0,7,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,298159961.701,347082349.843,14811136,14811136,335,4.610,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run7_hz8.log
guard_local0,7,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,270944748.777,855977504.911,25333760,29622272,3515,1.869,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run7_hz3.log
guard_local0,7,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,86384440.780,89666486.624,149282816,149422080,33320,17.844,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run7_hz4.log
guard_local0,7,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,22183330.223,22629816.330,19005440,19005440,1105,70.703,0.003,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run7_mimalloc.log
guard_local0,7,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,452544871.945,557041386.086,20054016,20054016,200,2.872,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run7_tcmalloc.log
guard_local0,7,system,system,243520119.861,271272880.172,1703936,1703936,205,5.898,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run7_system.log
guard_local0,8,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,221594156.673,650453304.974,25251840,29622272,3510,2.460,0.001,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run8_hz3.log
guard_local0,8,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,82313765.876,87669085.585,149536768,149684224,33313,18.250,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run8_hz4.log
guard_local0,8,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,22907920.882,23216291.928,19136512,19136512,1097,68.917,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run8_mimalloc.log
guard_local0,8,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,466899182.460,564025534.846,20316160,20316160,187,2.837,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run8_tcmalloc.log
guard_local0,8,system,system,212172973.486,305124916.234,1572864,1572864,220,5.244,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run8_system.log
guard_local0,8,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,417172705.850,510406225.935,14680064,14680064,348,3.135,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run8_hz8.log
guard_local0,9,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,91247151.235,96539458.633,149385216,149553152,33320,16.574,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run9_hz4.log
guard_local0,9,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,22755981.143,23113931.370,19136512,19136512,1112,69.222,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run9_mimalloc.log
guard_local0,9,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,468769959.346,575255044.717,20316160,20316160,204,2.781,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run9_tcmalloc.log
guard_local0,9,system,system,269649120.767,301332511.198,1572864,1572864,221,5.310,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run9_system.log
guard_local0,9,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,394129539.048,599349256.545,14548992,14548992,348,2.670,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run9_hz8.log
guard_local0,9,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,298937464.151,714434342.144,25124864,29491200,3516,2.240,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run9_hz3.log
guard_local0,10,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,24462697.864,24750688.634,19136512,19136512,1114,64.645,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run10_mimalloc.log
guard_local0,10,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,480687334.820,578709145.847,20054016,20054016,201,2.765,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run10_tcmalloc.log
guard_local0,10,system,system,237441954.717,262740707.436,1572864,1572864,221,6.090,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run10_system.log
guard_local0,10,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,382791786.628,482112278.526,14417920,14417920,351,3.319,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run10_hz8.log
guard_local0,10,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,251604885.349,678256084.911,25382912,29753344,3516,2.359,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run10_hz3.log
guard_local0,10,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,88210481.677,91980781.995,149528576,149684224,33317,17.395,0.000,0,0,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/guard_local0_run10_hz4.log
small_interleaved_remote90,1,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,55460183.297,57997821.674,3203072,25427968,5984,27.587,12.813,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run1_hz8.log
small_interleaved_remote90,1,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,20050074.811,22777799.322,156241920,160563200,61546,70.244,13.906,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run1_hz3.log
small_interleaved_remote90,1,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,36133543.706,36804039.354,147820544,148111360,35866,43.473,3.618,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run1_hz4.log
